text,label,variation
@Ordu_0510 yA sOmOs kOmo VeneSueLa,0,latam
"Tremendo discurso. Sin papel, mamá de Dilan🥺, antanas🥺 y su gente que le gritaba si se pudo, no más guerra. Dios le dé sabiduría para afrontar todos los problemas sociales, políticos, económicos en fin….",0,latam
@petrogustavo Yo creo que al final descubriremos que este man es venezolano,1,latam
@gleijournalist @vivianavizufe @dchxng Te recomiendo comprender la lectura de mi tweet pues siempre he apoyado a los venezolanos. Caramba. Tampoco se ayudan,0,latam
Oro para Perú en la esgrima de los #JuegosBolivarianos2022. El peruano Lucas Lutar venció 15-14 al venezolano Antonio Leal en la competencia de florete.  Así fue el final del enfrentamiento. 🤺 https://t.co/tmqsPsVCLd,0,latam
"Empezó el cambio, ya todos los bandidos a las calles. Petro sin posesionarse ya está violando la división de poderes. Me río de la clase política que se fue con él, en menos de un año les da una patada y nos pone a sostener la dictadura venezolana.",0,latam
"Las mujeres y niñas refugiadas deben ser protegidas contra la manipulación, el abuso y la explotación de carácter sexual y físico, así como contra la discriminación sexual en el suministro de bienes y servicios.​

#DiaDeLasPersonasRefugiadas  @ONUMujeres https://t.co/DrZNBNaT95",0,latam
"Refugiado en la Universidad Salesiana en Quito, Gonzalo Ulcuando, oriundo de Cayambe - Cangahua, comenta sobre el recorrido que ha debido realizar para llegar a la capital y sus razones para sumarse al #ParoNacionalEc2022: 👉https://t.co/XFJ4IVLH7o https://t.co/iQGDUomddB",0,latam
"@ceroirreflexion @miguelsabat @SalimkAL @JosueBa59432478 @Mibelis Es el chamo más sortario de Vzla. Lo pusieron en la presid de la AN porque no habia mas nadie. Lo reconoce EEUU ,no le mandan marines, pero le asignan recursos y cuando creía que su fin estaba cerca, lo sigue reconociendo Biden.El solo está esperando que le digan, Chao.",0,latam
En el #DíaDelRefugiado llevamos un delicioso almuerzo para compartir con personas #refugiadas de la comunidad de San Martín de Porres. El plato estrella fue sin duda el Pabellón Criollo 🇻🇪. https://t.co/RnIArJwLGC,0,latam
@ANGELOFRANCOS Sabía que Bolivar fue calificado en su época como guerrillero o bandolero? Sabía que los orígenes del ejército se remontan a una cuadrilla de forajidos refugiada en los llanos de casanare?,0,latam
"Un año más de conmemoración y seguimos con una gran deuda social con los #refugiados en el Ecuador; este año denominado: ""Quien sea. Donde sea, Cuando sea. Toda persona tiene derecho a buscar protección"".
#DíaDelRefugio #Migraciones #CiudadaníaUniversal #integración https://t.co/vyumZMTWMF",0,latam
"¡Estamos contigo en los momentos difíciles!🤗

Cuidando la salud de las personas refugiadas y de toda la sociedad, estamos atendiendo por teléfono📞 o con cita previa para casos urgentes.

Si necesitas ayuda, llama o escríbenos al número más cercano al lugar donde estés en 🇪🇨. https://t.co/wBE4LWrjWl",0,latam
Autoridades venezolanas en alerta por una onda tropical que podría convertirse en tormenta y afectar las costas del país https://t.co/sceNPidMzw,0,latam
"@willaxtv Quién entiende al Votante Sudamericano! Hemos sido invadidos x los Desplazados Venezolanos gobernados x La Narco Dictadura Castro Chavismo Sin DDHH Básicos,en La Miseria si pides Libertad te☠️Miren los Sentenciados x las Protestas d J-21🇨🇺Y así Lula🐀un Sentenciado puede ganar?👇 https://t.co/OXVnHlLvVA",0,latam
"Emprendedora Venezolana en Colombia te invito a participar en 👉🏼 https://t.co/haAVYvfVj3 

Un evento de @venprendedoras comunidad de mujeres venezolanas por el mundo!",0,latam
"Pero bueno ya paso lo que paso, lo unico que queda es aceptar la derrota y esperar a que el plan de gobierno inviable pueda por lo menos dejar frutos en su mejor escenario, de lo contrario preparanse para ser los nuevos chamos jajajajaja",0,latam
Mca esa Chama me da muy mala espina.,0,latam
@ESTEFANIESPIN Especialmente ustedes... Ya nadie les cree HIJUEPUTAS vendidos al poder...,0,latam
@miguelcortesmu @Lidio_Dominante Creería que en relación a su población deben ser menores a la venezolanas… no creo sea por ahí,0,latam
Chamo noo jajajajajja https://t.co/VBLYVLRj8S,0,latam
De Ucrania a Venezuela: Se multiplica la cifra de refugiados en todo el ... https://t.co/b5RQGBi2bE a través de @YouTube,0,latam
@RaulEspinelDED @TaniaCris12 @PoliciaEcuador @santiguarderas @LassoGuillermo ahí están tus indefensos venecos.....,1,latam
"@andresbernanrdo @DecadaRobada En su desafiliación dice; ""que se va con profunda tristeza"". 
Cristina Reyes, se va porque en los sondeos de opinión no figura ni como cantante de grupo, se unió a Cinthya Viteri que no es afiliada al PSC hace 10 años y goza de estatus de refugiada en ""Madera de Guerrero""",0,latam
"Al menos 46 cuerpos de migrantes sin documentos fueron encontrados en un camión con remolque en San Antonio, Texas, informó ABC News citando fuentes.
Otras 16 personas, entre ellas cuatro niños, fueron trasladadas a hospitales de la zona con síntomas de deshidratación - Sputnik",0,latam
"Me estoy acordando, que en el 2017 en Venezuela cuando se hacían las megas colas en el Saime en Caracas  siempre habían personas vestidas como en los tiempos de Jesús. ¿Alguien más los vio? https://t.co/z0rX4g6aAm",0,latam
@tarabeisbol23 Claro el es Venezuela,0,latam
"@EAristeguieta Tu tambien eres de los venecos q dicen ""haiga"" como el editor de el nacional....digital, en una entrevista de un portal paraco especialista en economia y el pobre hp pelo el cobre de lo estupido q sonlos escuacas.",1,latam
"Vicepresidente, sin papel en crisis política https://t.co/trUIRT8oWO",0,latam
@poIiacriIamide Lo que hizo y hace aún hoy en día la oposición venezolana,0,latam
@LaPosta_Ecu @LeonidasIzaSal1 Buenas noticias para el pueblo y malas para el Veneco.,0,latam
@AnderssonBoscan Calla veneco de mierda,1,latam
"@Verguelethor @XimeSalgadoR @LassoGuillermo Vienen a hacer aquí en Ecuador, lo que en su país no pudieron, así se defiende al pueblo chamos aprendan",0,latam
"📻 Alejandro Vargas, Coordinador Técnico y de Calidad de @achperu, fue entrevistado en @RPPNoticias para explicar la situación socioeconómica de la población refugiada y migrante venezolana en Lima Metropolitana.
Escucha la entrevista 👇🏾
https://t.co/hManBE1FjX",0,latam
"Yo: *hablo*

Peruanos: asuuu chama ya cuánto en el Perú? No pierdes el acento jejeje tengo mi amiga venezolana ke habla como tu pero ella dice mamaguebo todo el día jejejejeje jejeje jejejeje

Venezolanos: Por qué estás hablando peruano???????? 😡😡😡😡😡😡😡😡😡😡😡😡😡 Ridikula https://t.co/a4zzrJyq16",0,latam
"Amigues Venecos yo no estoy apoyando a ningún partido en Colombia, yo ni cabeza tengo pa pensar en eso, no pongan palabras en mi boca que no he dicho, besos:*",0,latam
Gustavo Petro comunica al Gobierno venezolano su intención de reabrir la frontera  https://t.co/uvaioZ0lUL a través de @elpaisamericaco,0,latam
"🗓La Asamblea General de las NNUU designó que, a partir del año 2001, el #20Junio sea el #Día #Mundial de los #Refugiados, tiene como objetivo hacer un llamado a los gobiernos para que adopten un enfoque basado en la empatía y en el reconocimiento de los derechos de refugiados. https://t.co/au9PipZzWf",0,latam
"@flamihup En Colombia ni el petróleo que tiene Venezuela, ni las fuerzas armadas amigas, ni el legislativo mayoría de Petro. Tres simples detalles para que el modelo venezolano no aplique acá, cosas que si tuvo Chávez. A ver si de una vez por todas le acaban a ese cuento",0,latam
"Se ve que no sirvió de nada el ejemplo Venezolano; el nuestro: con 14 años de corrupción de la banda narcodelictiva correista; en fin, tal vez deben probar de primera mano la miseria que es capaz de atraer los de izquierda. https://t.co/UILxmx1Tio",0,latam
"Amix, ya no quiero ser la prima exótica, ""les blanques"" de mi familia se olvidaron porque se fueron del país sin papeles a buscar un mejor futuro.",0,latam
"Yyyyyyyyyy, el premio al rebuzno destacado del día es paraaaaaaaa... 👇👇👇👇👇👇 https://t.co/Z4YYKCq9KV",0,latam
@LaPosta_Ecu @AnderssonBoscan @LeonidasIzaSal1 Parece q la puteada que le dio el ministro lo hizo cambiar se opinión al chamo... vergüenza ajena la posta,0,latam
@andresacosta02 Venezuela chamo Venezuela 🎶🎶,0,latam
Holas chamas!,0,latam
"@yoligrilla Si, el cierre decretado por maduro en el 2015 fue muy grave. Pará luego expulsar a 20000 colombianos de Táchira. Y luego profudizar la decidía en todo el país que provocó la salida de muchos compatriotas venezolanos",0,latam
"@InfoGocho @chuchoindie @JorgeLuisPrez2 @Andree_NavarroS @IvanDuque Y porque no te largas de Colombia de regreso a Venezuela, sus compatriotas aquí solo vienen a robar y a delinquir. Sobran ustedes venecos y nadie los va a echar de menos!",1,latam
"#20dejuniode2022
En el marco del Día Mundial del Refugiado, @Embamexecu se une a la consigna de que toda persona tiene derecho a buscar protección.
#DíaDelRefugiado
@ONU_es @AcnurMexico @ACNUREcuador @SRE_mx @CancilleriaEc https://t.co/BhnZ71of5G",0,latam
"@maurocardia27 @VickyDavilaH de ninguna manera es la respuesta a la malas administraciones anteriores , y a la pésima de duque. pero yo conozco pais socialistas como Rumania, cuba y mas cerca Venezuela , y la democracias es la escalera por la cual suben esos gobiernos al poder u luego la tiran abajo.",0,latam
"de que en el último siglo ha perdido la mayoría de las guerras directas en las que entran, vemos como utilizan a terceros para sus objetivos, Libia, Siria, Ucrania, Venezuela, Nicaragua, Cuba, etc... En todos esos países utilizan proxis para sus actividades de subversión.
#KOBA https://t.co/P6Zh6Vk7MR",0,latam
"dios mio la chama de échele de cabeza es demasiado pero demasiado de izquierda

ahora me encanta más 🥵",0,latam
Un tipejo tan limitado solo puede haber salido de Teleamazonas... https://t.co/81cLC0k3Mo,0,latam
"@adriansantanag @luisantonio_r @CynthiaViteri6 @teleamazonasec Esos productos no pasarán por Aduana, así que llegarán por vía terrestre sin papeles de origen, sin garantía, más perjuicio para el estado, para el país, para los mismos indígenas. Pero los responsables son los líderes indígenas que propician la violencia.",0,latam
"@SALG593 Todos deberían saber quién realmente fue Simón Bolívar. Y donde estuvo mientras los soldados ecuatorianos, estaban en la guerra.
Conociendo la verdad de Bolívar de acabará la idealización de ese venezolano.
La historia es muy diferente a como se la contó!!",0,latam
"@LFB121292 Q increíble, ese tenía menos futuro que un refugiado en Siria.",0,latam
"@chipilaso93 Por ejemplo la semana pasa que está de regreso del trabajo quise pasar una parte que estaban quemando llantas, pero antes del punto se me acercaron dos tipos y con voz de venezolano me dijo que si no le daba plata le pinchaba las llantas",1,latam
@AnderssonBoscan Nuestros pero eres veneco.,1,latam
@eluniversocom @LassoGuillermo @juancaholguin @panchojimenezs @CarrilloRosero aqui estos Venezolanos delincuentes disfrasados de refugiados indocumentados están cobrando 50 dólares para esta infiltrados ocacionando caos cobran peaje para dejar pasar autos deroguen esa huevada de regularización,1,latam
@TelloBJr ¿Y a la oposición venezolana como para que le importan los #PetroVideos?. Respetuosamente le aconsejo hermano venezolano que busquen la solución a sus conflictos en su país y no en el exterior. El cambio es positivo en cualquier democracia y evita el totalitarismo.,1,latam
"y asi empezo venezuela chamo jajaja

esta gente no se cansa de ese discurso refrito lo mismo dijeron cuando gano amlo en mexico y  boric en chile jaja https://t.co/rKgh4NUYdN",0,latam
@de_pinga_chama @adrianglez444 Lo mío tiene calidad. Lo tuyo son monos saltando,0,latam
"#DíaMundialDeLosRefugiados

Los derechos de la niñez migrante y refugiada están permanentemente en riesgo por su condición de movilidad.

#NoEsCuento que debemos unirnos por la protección de todos los niños, niñas y adolescentes migrantes y refugiados.

#ProtecciónYA https://t.co/8LZtcVqYMw",0,latam
@FiorellaLude no te dejas ver pue chama,0,latam
@MashiRafael Ud está refugiado por corrupto. Cuanta doble moral suya compañerito.,0,latam
"Los seguidores del gobierno solo lloran por todo, que víctimas mas tremendas. Como novela venezolana",0,latam
Este año el #DíaMundialDeLasPersonasRefugiadas nos toca aún más de cerca si cabe 💙💛 Con tu @XSolidaria ayudas a las personas refugiadas que se ven obligadas a abandonar su hogar. Puedes conocer nuestros proyectos específicos aquí: https://t.co/2q9ZlVOz7p #MarcarLaXesLoNormal https://t.co/GXRYiF8DUT,0,latam
"@jcarreraandrade Eran Venezolanos, se están aprovechando de la situación del país para delinquir.",1,latam
@Polificcion Es lo mejor no puede enfrentar Pueblo contra pueblo pero si actúen contra eso infiltrados Venezolanos delincuentes disfrasados de refugiados indocumentados cobrando peaje y delinquiendo @juancaholguin @panchojimenezs @CarrilloRosero @PoliciaEcuador,1,latam
@EmmaRincon Claro que Petro nos recordaba que la migración de los venezolanos se debía el cambio climático y al petróleo...?? ... Obviamente no al sistema político ni al modelo que el mismo va a replicar acá,0,latam
"@ChrisY91354492 @diegomelorib @danielvimora Refugiados, están en situación de peligro inminente, en el momento que cierras una vía violan un derecho, cuando viene las autoridades de control abrirla y pones resistencia y utiliza la violencia para no permitirlo, estan permitiendo que se haga uso de la fuerza y peligren vidas",0,latam
"@JulliethCano @RevistaSemana Así es, trabajé en Cúcuta con el tema inmigrantes venezolanos por casi  tres años y lo que  dices es totalmente cierto, acá el cuento  de ""Revista Semana"" es desinformar y bombardear cualquier cosa que  diga @petrogustavo, yo sí se como  es la  situación allá payasos 🤡",0,latam
"No se puede construir NADA sobre el resentimiento y la venganza, lo sabemos bien los venezolanos.",0,latam
@mi_mo_to Es la autora de ‘paren de parir’ sobre las mujeres venezolanas en Colombia,0,latam
"@raphhill @carlmat44 Debería ser así, ese correa NO es un refugiado político, es una garrapata de perro, que solo hace daño y que absorbe los nutrientes de todo un pueblo que le dio poder y supo mantener, para que ahora quiera destruirlo más de cómo lo dejó",0,latam
@BrendaCV70 De aquí en más todo veneco debe ser bien investigado y ante el menor indicio deportarlos a patadas,1,latam
"Resistan hermanos demócratas ecuatorianos. Los comunistas, que manipulan comunidades indígenas por para propios intereses, váyanse a vivir a Cuba o Venezuela. Allá disfrutarán su comunismo. https://t.co/XvsI20iSyd",0,latam
